,GTO_per_unit_vol,segment,sub_segment,Product_Set,Brand,Sub_Brand,Pack_Type,Tax,province,Discount_Total,Premium,Tier 1,Tier 2,RETURNABLE
35369,302.8333333333333,Food Led,Quick Dining,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,4.56,West Flanders,13.98,0,0,1,1
35370,347.0,Food Led,Quick Dining,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,1.86,West Flanders,34.44,0,0,1,1
35371,194.55696202531644,Food Led,Quick Dining,RETURNABLE_BOTTLE_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,BOTTLE,2.65,West Flanders,7.87,0,0,1,1
35372,265.52742616033754,Food Led,Quick Dining,RETURNABLE_BOTTLE_LEFFE_LEFFE,LEFFE,LEFFE,BOTTLE,6.04,West Flanders,10.62,0,0,1,1
35373,388.2947368421053,Food Led,Quick Dining,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,15.91,West Flanders,39.33,0,0,1,1
35374,388.4992101105845,Food Led,Quick Dining,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,21.21,West Flanders,62.94,0,0,1,1
35375,285.82716049382714,Food Led,Quick Dining,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,41.24,West Flanders,104.98,0,0,1,1
35376,416.7996108949416,Food Led,Quick Dining,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,85.34,West Flanders,187.11,0,0,1,1
35377,274.1,Food Led,Quick Dining,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,57.72,West Flanders,60.0,0,0,1,1
35410,353.6656891495601,Entertainment Led,Sports Venue,OW_BOTTLE_CORONA_CORONA EXTRA,CORONA,CORONA EXTRA,BOTTLE,11.56,Liège,30.34,0,1,0,0
35411,427.88643533123025,Entertainment Led,Sports Venue,OW_BOTTLE_CUBANISTO_CUBANISTO RUM,CUBANISTO,CUBANISTO RUM,BOTTLE,12.01,Liège,32.66,0,1,0,0
35412,349.6666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,3.85,Liège,16.31,0,1,0,1
35413,294.16666666666663,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,13.75,Liège,28.35,0,1,0,1
35415,366.34999999999997,Entertainment Led,Sports Venue,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,4.01,Liège,18.86,0,1,0,1
35416,256.1728813559322,Entertainment Led,Sports Venue,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,141.91,Liège,328.75,0,1,0,1
35417,639.5294117647059,Food Led,Hybrid,OW_BOTTLE_CORONA_CORONA EXTRA,CORONA,CORONA EXTRA,BOTTLE,8.64,Flemish Brabant,0.0,1,1,0,0
35418,453.3333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,1.52,Flemish Brabant,7.19,1,1,0,1
35419,302.8333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,82.41,Flemish Brabant,272.84,1,1,0,1
35420,347.0,Food Led,Hybrid,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,9.92,Flemish Brabant,182.84,1,1,0,1
35421,388.66666666666663,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,29.16,Flemish Brabant,119.32,1,1,0,1
35422,380.8004212743549,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,9.82,Flemish Brabant,174.85,1,1,0,1
35423,196.44444444444443,Food Led,Hybrid,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF FONCEE,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,8.77,Flemish Brabant,95.27,1,1,0,1
35424,350.30555555555554,Food Led,Hybrid,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,4.81,Flemish Brabant,28.3,1,1,0,1
35425,285.83333333333337,Food Led,Hybrid,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,4.58,Flemish Brabant,14.64,1,1,0,1
35426,413.4256505576208,Food Led,Hybrid,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,223.4,Flemish Brabant,491.76,1,1,0,1
35427,259.81169590643276,Food Led,Hybrid,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,2056.44,Flemish Brabant,3965.78,1,1,0,1
35428,370.6,Food Led,Hybrid,RETURNABLE_KEG_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,313.83,Flemish Brabant,0.0,1,1,0,1
35429,294.16666666666663,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,27.51,West Flanders,87.05,0,0,1,1
35430,463.54430379746833,Entertainment Led,Events,OW_BOTTLE_CUBANISTO_CUBANISTO RUM,CUBANISTO,CUBANISTO RUM,BOTTLE,12.01,Walloon Brabant,20.17,0,0,1,0
35431,449.36708860759495,Entertainment Led,Events,OW_BOTTLE_GINETTE_GINETTE TRIPEL,GINETTE,GINETTE TRIPEL,BOTTLE,9.96,Walloon Brabant,14.48,0,0,1,0
35432,537.0,Entertainment Led,Events,OW_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,3.42,Walloon Brabant,0.0,0,0,1,0
35433,340.0,Entertainment Led,Events,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,5.37,Walloon Brabant,7.25,0,0,1,0
35434,347.0,Entertainment Led,Events,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.31,Walloon Brabant,-3.08,0,0,1,1
35435,408.3,Entertainment Led,Events,RETURNABLE_KEG_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,KEG,28.86,Walloon Brabant,57.63,0,0,1,1
35436,366.34999999999997,Entertainment Led,Events,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,16.03,Walloon Brabant,41.56,0,0,1,1
35437,254.28,Entertainment Led,Events,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,264.57,Walloon Brabant,345.35,0,0,1,1
35438,386.79999999999995,Entertainment Led,Events,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,12.83,Walloon Brabant,21.28,0,0,1,1
35439,294.1666666666667,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,35.15,Brussels Capital Region,160.95,0,0,0,1
35440,389.1139240506329,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,BOTTLE,2.65,Brussels Capital Region,11.96,0,0,0,1
35441,366.35,Institutional,Institutional,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,12.03,Brussels Capital Region,88.62,0,0,0,1
35442,254.8384,Institutional,Institutional,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,300.68,Brussels Capital Region,1805.4,0,0,0,1
35443,453.3333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,4.56,West Flanders,39.12,0,0,1,1
35444,449.58333333333337,Food Led,Hybrid,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE KRIEK CLASSIQUE,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,3.06,West Flanders,25.89,0,0,1,1
35445,389.1139240506329,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,5.3,West Flanders,30.92,0,0,1,1
35446,488.2278481012658,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE CASCADE IPA,LEFFE,LEFFE ROYALE CASCADE IPA,BOTTLE,5.3,West Flanders,37.5,0,0,1,1
35447,417.124773960217,Food Led,Hybrid,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,22.97,West Flanders,75.26,0,0,1,1
35448,403.69999999999993,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,KEG,6.41,West Flanders,38.82,0,0,1,1
35449,386.7983870967742,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,198.83,West Flanders,1148.53,0,0,1,1
35450,274.1193333333333,Food Led,Hybrid,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,360.75,West Flanders,2226.26,0,0,1,1
35457,294.0,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,3.04,Namur,23.4,0,0,1,1
35459,297.72727272727275,Food Led,Restaurant,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,322.3,Flemish Brabant,864.43,0,0,1,0
35460,461.4293808174828,Food Led,Restaurant,OW_CAN_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,CAN,518.02,Flemish Brabant,2143.76,0,0,1,0
35461,388.13131313131316,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,503.77,Flemish Brabant,1977.26,0,0,1,1
35462,277.5,Food Led,Restaurant,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,-10.69,Flemish Brabant,0.0,0,0,1,1
35463,254.28,Drink Led,Beer bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,36.08,Liège,75.97,1,1,0,1
35466,302.8333333333333,Institutional,Institutional,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,4.58,West Flanders,27.59,0,1,0,1
35467,294.165,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,152.76,West Flanders,971.03,0,1,0,1
35468,388.13131313131316,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,39.78,West Flanders,238.65,0,1,0,1
35469,387.88643533123025,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,21.22,West Flanders,128.12,0,1,0,1
35470,254.2775,Institutional,Institutional,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,96.21,West Flanders,536.59,0,1,0,1
35471,408.3,Institutional,Institutional,RETURNABLE_KEG_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,KEG,33.67,Walloon Brabant,233.14,0,0,1,1
35472,366.34999999999997,Institutional,Institutional,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,4.01,Walloon Brabant,30.6,0,0,1,1
35473,258.93333333333334,Institutional,Institutional,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,252.54,Walloon Brabant,1191.27,0,0,1,1
35474,386.8,Institutional,Institutional,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,38.48,Walloon Brabant,187.24,0,0,1,1
35475,370.6,Institutional,Institutional,RETURNABLE_KEG_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,43.29,Walloon Brabant,178.63,0,0,1,1
35476,449.66666666666663,Institutional,Institutional,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE KRIEK CLASSIQUE,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,16.72,West Flanders,197.81,0,1,0,1
35477,347.0,Institutional,Institutional,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,10.23,West Flanders,442.6,0,1,0,1
35478,294.1512345679012,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,82.52,West Flanders,734.93,0,1,0,1
35479,389.1139240506329,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,55.65,West Flanders,400.62,0,1,0,1
35480,393.9662447257384,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,2.45,West Flanders,88.98,0,1,0,1
35485,302.83333333333337,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,6.12,West Flanders,0.0,0,1,0,1
35486,347.0,Entertainment Led,Sports Venue,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.93,West Flanders,10.25,0,1,0,1
35487,294.1666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,99.3,West Flanders,80.62,0,1,0,1
35547,347.0,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.31,East Flanders,11.28,1,0,1,1
35548,291.0,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER BLUE,JUPILER,JUPILER BLUE,BOTTLE,2.08,East Flanders,18.06,1,0,1,1
35549,294.1666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,15.28,East Flanders,88.67,1,0,1,1
35550,417.2151898734177,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,3.28,East Flanders,16.32,1,0,1,1
35551,344.05,Drink Led,Bar,RETURNABLE_KEG_GOOSE ISLAND_GOOSE ISLAND IPA,GOOSE ISLAND,GOOSE ISLAND IPA,KEG,6.41,East Flanders,34.32,1,0,1,1
35552,254.28,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,12.03,East Flanders,63.31,1,0,1,1
35615,349.6666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,2.56,West Flanders,9.84,0,0,1,1
35616,302.83333333333337,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,1.52,West Flanders,4.16,0,0,1,1
35617,347.0,Entertainment Led,Sports Venue,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,3.72,West Flanders,56.42,0,0,1,1
35618,294.1666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,135.98,West Flanders,358.74,0,0,1,1
35619,389.11392405063293,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,7.95,West Flanders,21.06,0,0,1,1
35620,389.1139240506329,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,2.65,West Flanders,7.02,0,0,1,1
35621,254.28,Entertainment Led,Sports Venue,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,48.1,West Flanders,115.12,0,0,1,1
35627,302.83333333333337,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,1.52,West Flanders,4.16,0,0,1,1
35628,347.0,Entertainment Led,Sports Venue,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.93,West Flanders,15.39,0,0,1,1
35629,294.1666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,7.64,West Flanders,20.15,0,0,1,1
35630,263.151724137931,Entertainment Led,Sports Venue,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,139.49,West Flanders,346.72,0,0,1,1
35653,294.16414141414145,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,100.85,East Flanders,347.22,0,0,1,1
35666,453.3333333333333,Food Led,Restaurant,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,3.04,Liège,29.5,0,1,0,1
35667,349.6666666666667,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,2.56,Liège,24.38,0,1,0,1
35668,302.83333333333337,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,1.52,Liège,11.1,0,1,0,1
35669,347.0,Food Led,Restaurant,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,-0.62,Liège,-22.62,0,1,0,1
35670,267.192118226601,Food Led,Restaurant,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,41.36,Liège,234.01,0,1,0,1
35671,387.47899159663865,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,-7.96,Liège,-50.76,0,1,0,1
35672,389.1139240506329,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,-5.3,Liège,-33.78,0,1,0,1
35673,451.77215189873414,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE RADIEUSE,LEFFE,LEFFE RADIEUSE,BOTTLE,-2.97,Liège,-18.7,0,1,0,1
35674,388.1012658227848,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,-2.33,Liège,-17.0,0,1,0,1
35675,380.0,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,0.41,Liège,17.04,0,1,0,1
35676,309.375,Food Led,Restaurant,RETURNABLE_PERFECTDRAFT_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,PERFECTDRAFT,5.14,Liège,40.99,0,1,0,1
35695,302.83333333333337,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,3.04,West Flanders,6.66,1,0,1,1
35696,347.0,Food Led,Hybrid,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.93,West Flanders,12.3,1,0,1,1
35697,380.0,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,0.41,West Flanders,5.92,1,0,1,1
35698,285.83333333333337,Food Led,Hybrid,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,7.64,West Flanders,15.62,1,0,1,1
35699,417.2151898734177,Food Led,Hybrid,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,16.41,West Flanders,43.71,1,0,1,1
35700,265.3952380952381,Food Led,Hybrid,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,50.53,West Flanders,101.35,1,0,1,1
35701,315.6962025316456,Food Led,Quick Dining,"OW_CAN_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",CAN,1.08,Liège,9.46,0,0,1,0
35702,301.9936866589134,Food Led,Quick Dining,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,201.4,Liège,656.5,0,0,1,0
35705,302.8333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,16.74,Flemish Brabant,58.73,0,1,0,1
35706,347.0,Food Led,Hybrid,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.62,Flemish Brabant,11.64,0,1,0,1
35707,268.0957894736842,Food Led,Hybrid,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,228.6,Flemish Brabant,826.62,0,1,0,1
35737,453.3333333333333,Institutional,Institutional,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,1.52,Brussels Capital Region,10.81,0,0,0,1
35738,302.83333333333337,Institutional,Institutional,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,3.04,Brussels Capital Region,14.4,0,0,0,1
35739,294.1666666666667,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,9.17,Brussels Capital Region,42.0,0,0,0,1
35740,451.77215189873414,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE RADIEUSE,LEFFE,LEFFE RADIEUSE,BOTTLE,2.97,Brussels Capital Region,13.82,0,0,0,1
35741,388.1012658227848,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,2.33,Brussels Capital Region,12.07,0,0,0,1
35742,417.2151898734177,Institutional,Institutional,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,6.57,Brussels Capital Region,25.1,0,0,0,1
35743,254.28,Institutional,Institutional,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,637.38,Brussels Capital Region,4044.81,0,0,0,1
35744,265.0,Institutional,Institutional,RETURNABLE_KEG_LEFFE_LEFFE,LEFFE,LEFFE,KEG,4.81,Brussels Capital Region,21.12,0,0,0,1
35745,294.1666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,21.39,West Flanders,0.0,0,1,0,1
35746,389.11392405063293,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,7.95,West Flanders,0.0,0,1,0,1
35747,260.45,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,19.25,West Flanders,0.0,0,1,0,1
35762,528.3529411764705,Entertainment Led,Sports Venue,OW_BOTTLE_CORONA_CORONA EXTRA,CORONA,CORONA EXTRA,BOTTLE,14.45,East Flanders,21.64,0,1,0,0
35763,428.562401263823,Entertainment Led,Sports Venue,OW_BOTTLE_CUBANISTO_CUBANISTO RUM,CUBANISTO,CUBANISTO RUM,BOTTLE,24.01,East Flanders,37.09,0,1,0,0
35764,349.6666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,1.28,East Flanders,3.94,0,1,0,1
35765,302.83333333333337,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,12.24,East Flanders,26.64,0,1,0,1
35766,347.0,Entertainment Led,Sports Venue,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.93,East Flanders,12.3,0,1,0,1
35767,294.1666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,36.67,East Flanders,70.94,0,1,0,1
35768,389.1139240506329,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,10.6,East Flanders,22.48,0,1,0,1
35769,380.0,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,0.41,East Flanders,5.92,0,1,0,1
